date,temp,humidity,precip,windspeed,pressure
2024-02-18,22.02456868202454,62.81894718805815,4.514961836941371,9.731510388340244,1009.3991107788327
2024-02-19,23.026891421784214,60.71720601765996,1.0400123022788643,11.530908480562193,1014.2149451328829
2024-02-20,21.25783293833879,68.21195985377224,9.3664685910379,10.064930521102294,1008.4418901021379
2024-02-21,22.89223806960888,69.46688432505044,0.876991603143658,8.887638856292456,1015.323902160288
2024-02-22,22.085325022036404,63.076775713080075,0.0,5.951224717331421,1012.2422955458205
2024-02-23,21.519450477389142,71.70622137644143,0.0,7.119911026606032,1013.3922217318583
2024-02-24,26.97072295152726,54.72947235864462,6.489491256464879,8.020466122039174,1010.0554740468561
2024-02-25,25.082849831199415,63.47044352850753,1.1993493685236158,8.139604169980037,1011.8440592094147
2024-02-26,24.45343017890737,65.97462431893302,7.758050448436056,5.524369002346302,1019.3991001239688
2024-02-27,20.38723851498674,63.12490297032606,4.764951619453729,8.561983735470065,1011.1319014405382
2024-02-28,23.93743499241693,60.35376482898076,1.2319057291673654,9.69920419404205,1014.0710464578951
2024-02-29,23.027353984607164,67.5897931817841,3.9218985626298277,9.62572423767792,1014.8888865257709
2024-03-01,22.81188750891661,60.35552854634017,5.241880815369786,9.22074053086693,1012.9372952181076
2024-03-02,24.758430523921536,68.96079532176566,1.22528583349251,9.094194762340075,1012.3934220426983
2024-03-03,24.139489477095953,68.25203741680717,5.47624904696409,9.627019272001277,1016.916436421463
2024-03-04,24.665098457807005,66.01023531913272,2.0691997302196317,8.648332704976884,1012.609570836897
2024-03-05,24.862470066038213,65.51704410737311,0.5453379502995825,12.184774551370921,1009.981947855501
2024-03-06,22.28262329325404,69.10576737952412,5.374988081888808,9.24823963410431,1014.8850365277929
2024-03-07,24.72615177687812,58.095882609507406,3.227413674581179,6.645676576975776,1015.9253592002533
2024-03-08,24.493286036664873,58.52452820503798,2.0358424750410196,8.82586290855125,1011.3088263415881
2024-03-09,23.176815267547145,64.26539147719542,3.7348997133261683,6.9861136492577405,1011.586885083145
2024-03-10,25.31630094227588,55.16468800983062,0.0,6.563111557495128,1012.3596585448645
2024-03-11,25.502041787832987,69.72616854839787,5.572978869606058,7.680122940073145,1012.942951376292
2024-03-12,22.90026579204661,63.037354582424065,2.134024083239585,8.64543712067618,1010.5183071693431
2024-03-13,25.966180253059747,69.87384048909496,2.673719554629427,8.803423444197882,1015.0704319751334
2024-03-14,24.14426725534354,63.877182232449016,3.0377772023453846,8.195352197097664,1010.6809706484336
2024-03-15,25.012002097863963,64.98639082686806,7.353430823385125,9.918541652170413,1019.4595473725346
2024-03-16,23.441607927289756,67.32912080541647,3.550026017215055,12.379605866435345,1010.5751051439346
2024-03-17,23.30722447852321,60.01086942922292,0.0,6.948489956638478,1010.7226020153389
2024-03-18,25.294861580349462,64.12032140478095,8.628512517647659,9.9008476763721,1011.2692890330128
2024-03-19,23.20168904939445,65.4990891427142,0.0,11.662917531708707,1016.5383203621639
2024-03-20,24.06164869579059,54.21583274580844,7.061617122496239,7.770920309494764,1016.7134489359204
2024-03-21,21.80966307450243,60.46022596288041,3.0157310991545496,8.093961187529484,1011.6498035855623
2024-03-22,26.239773872092044,56.789965691459415,2.5728615449361194,8.240591263423799,1014.5433165021763
2024-03-23,26.40989791906254,56.45382016509189,0.0,10.555353643797018,1013.9969420359388
2024-03-24,23.479329979952748,70.71196088362679,3.347023902878576,10.358594368127653,1013.2025554442304
2024-03-25,29.084477599110052,70.051360932483,2.2531075545627797,9.94314190190871,1014.9361278487554
2024-03-26,27.683971314179907,56.870191302845505,5.058154379995318,10.116848973699176,1007.7237815407307
2024-03-27,22.56097019924585,53.035548051425735,2.1917794966663267,9.435084511591924,1017.5070711562881
2024-03-28,25.05351408216178,70.62702350320792,0.0,4.593235121289691,1012.8333569033101
2024-03-29,25.64835755451559,62.14201899317486,0.0,7.821759920974423,1009.0865914984854
2024-03-30,26.191546165220682,63.97552738091804,0.18036064101793414,6.972266165326613,1009.8223594343332
2024-03-31,24.695897864133663,67.3669422432661,0.04282186099336904,9.008093031035688,1011.4092271448827
2024-04-01,23.201655135144463,62.50435165968387,0.0,6.8927013893056355,1009.4063663222335
2024-04-02,28.680095588404726,61.572289083337225,0.9008234760222433,8.427959821468445,1012.6630158509275
2024-04-03,24.269061319763058,65.7901151042882,5.2725231301419155,6.938997704778945,1011.272545278066
2024-04-04,24.118374741749488,51.25488175379723,0.0,10.733748534889049,1017.9349031405038
2024-04-05,24.125018695428732,65.64527920665022,3.9337504636306084,14.157761616910475,1016.3587247343037
2024-04-06,24.31901670058886,57.92659278682121,0.0,8.406927271734446,1010.7309477641471
2024-04-07,21.679268338108624,60.26335507735478,0.0,11.37428327014513,1015.6449192708484
2024-04-08,24.45393224812752,70.06354102001187,3.232104922942855,6.2774315973434724,1017.569372231809
2024-04-09,25.49099326249779,57.16647124961838,2.4289839657491754,6.248763493230486,1008.851600807107
2024-04-10,26.20603458819476,71.68527282589223,0.0,9.125938473381142,1011.0480722926345
2024-04-11,23.317163346502355,60.04288137485494,0.408027690960552,8.097043255889654,1010.5071496507669
2024-04-12,24.767309139964553,62.31861671076495,2.283155859400771,6.184872675916804,1011.269686008295
2024-04-13,25.669425334324384,64.80375833782459,0.06733426560434674,8.19866461085845,1015.2541613701154
2024-04-14,20.749365811152288,66.49199121855399,1.0121287231624598,9.141197337186318,1010.7102225303724
2024-04-15,20.4052526399898,55.740712018587246,3.144254839984146,8.519445003442964,1010.2870501246867
2024-04-16,25.21637088274732,54.127488423831004,2.8017606040580505,5.577967600475087,1011.0444916765936
2024-04-17,23.955503557974207,58.51128210618798,1.846333367310524,10.012585618428881,1011.2693243914306
2024-04-18,25.45098507113916,56.71617020537016,4.589412533745849,10.8831372413158,1005.5850664996182
2024-04-19,22.102103382525158,66.25472962114516,2.390863841871022,8.742291746742618,1011.1880444398525
2024-04-20,23.78278973383574,62.08677690288888,6.5033461849794225,8.508841686602427,1014.0128079862257
2024-04-21,22.697021278768162,60.75286249600708,1.7023254365411373,8.788904284756594,1011.7370465575392
2024-04-22,24.008965087340652,73.174314467025,5.6133741102950765,7.347952935664318,1016.6036417664918
2024-04-23,22.519406972342598,53.053555232407945,0.0,4.258416157948289,1011.9454595478761
2024-04-24,23.276066815954643,71.39936651659002,3.9807821212924877,7.561798942382271,1015.4882167435504
2024-04-25,18.71819031706641,65.5626156954229,5.312595581660901,5.0428275084403165,1016.4312621296208
2024-04-26,23.716272433317044,60.808678700500884,4.898345598318855,12.541385715608792,1013.5455987651754
2024-04-27,23.432157262122146,60.67354832366213,0.4504668916056245,9.66067163308849,1010.4317485222734
2024-04-28,22.972933511209416,60.71983271281159,4.436939477239175,8.667324210573897,1016.1126198327737
2024-04-29,21.70153304728215,62.1401654093485,0.06370885265307802,7.111413479847776,1014.1319014791345
2024-04-30,24.125019819898448,58.15166743314234,5.608817760316981,10.711275717609901,1014.2403047096711
2024-05-01,26.25185563716182,58.25549731333359,0.0,4.442559502191443,1017.4881329344676
2024-05-02,23.69199485273918,62.61447818962597,3.8399058789594607,5.7490219054032465,1020.3372559388505
2024-05-03,22.52451761163611,63.78961868953363,5.177299871696076,8.962018463473427,1013.6716520728374
2024-05-04,20.565784949538987,66.18760630081829,8.6460734894251,10.690840092309955,1017.7795598799182
2024-05-05,21.002843388829202,58.75112288205834,2.6226392397010554,8.11144982457739,1016.2825745554128
2024-05-06,18.516804623000077,72.09271021040304,2.5259763042630317,7.14623786010516,1009.9636868742195
2024-05-07,18.46643454673535,68.57592255578896,3.2199539015652117,5.420078200517892,1009.1147636838092
2024-05-08,20.97698458106261,72.05201225212818,2.2212259459091857,4.993714093763788,1012.2627708077422
2024-05-09,20.973542819291783,50.22350393950461,2.8371154004465633,7.538130939582644,1015.0886190944402
2024-05-10,25.085406410405962,68.107203224617,2.1933339283355084,5.786948182516659,1020.7200794097496
2024-05-11,21.372542597881438,63.6578836802003,2.9276247386699903,8.39616952153571,1012.5669187642281
2024-05-12,19.971539998926772,61.274243294120005,2.901740189352005,6.9131504577324705,1010.8614626519685
2024-05-13,21.194669599442957,62.36671303306284,7.511978965748066,2.698060383213976,1016.2745205557674
2024-05-14,23.33515212127894,52.63250320157557,1.9719372177589536,7.257118268008417,1008.7774649158465
2024-05-15,19.14678955173612,58.70308390715002,8.256811330270867,9.871356786294923,1016.8146652849824
2024-05-16,22.003518494656916,57.75368559551678,1.426439201160679,8.978749122455836,1009.3336165733242
2024-05-17,21.842275066904588,62.24569048913795,1.8755375773512075,9.421919936406983,1014.3327899344581
2024-05-18,19.54884475478556,69.93199559038557,0.0,9.231871213888528,1014.7793037739051
2024-05-19,19.504621242656256,65.77927873841371,0.0,9.848054038413801,1012.445293590671
2024-05-20,18.92968684803373,69.56614007477432,0.8869689283717221,5.183077407272881,1008.3301124794283
2024-05-21,21.037097320303463,57.28672404142755,8.264382545953094,3.836141184232556,1018.0893691048701
2024-05-22,20.09562710598526,63.487746308852465,1.3652427395731508,8.798272228704143,1012.8870958927255
2024-05-23,21.727325803356088,64.05294050230337,3.450905284385633,7.272775575572288,1012.8291631288369
2024-05-24,19.98211585734476,55.454523279513445,0.0,9.48652818804543,1013.5125963143838
2024-05-25,18.84304203525554,64.4392570547503,4.042745116085014,6.920480639381277,1010.6650858237931
2024-05-26,19.445947793795337,59.27435177378624,4.224758267143415,4.594832791524319,1016.0874669119769
2024-05-27,19.841499460133967,65.32769883352918,5.948072951836542,11.330948888925153,1016.0431101950544
2024-05-28,15.055448685241402,59.08548056074907,1.1255442669129634,8.052182100421668,1014.5529770614073
2024-05-29,17.12549476202432,65.7961853937781,0.7338512029400324,6.776964394016104,1008.7800167094554
2024-05-30,16.569241199456748,58.27080461208131,2.072380241068002,10.10728359321568,1010.1518033335042
2024-05-31,23.518184976794583,65.41113401136607,5.554508371084622,6.283284439637573,1015.100929638227
2024-06-01,16.938894291273925,65.52838078584463,12.680253614806384,7.8078802005507,1016.4478199788571
2024-06-02,16.51965050608171,64.86916239569068,10.31240190690653,6.746065884424465,1018.4373456739908
2024-06-03,19.176473601885636,61.43472403996297,6.897223217166562,9.94510889925346,1014.8654298866516
2024-06-04,14.454668530917086,62.027913561600535,4.257444093345486,7.851133141799908,1014.862016292652
2024-06-05,17.783899222825866,57.98810843960174,6.14059355301789,9.221171490567647,1014.6793713437932
2024-06-06,19.422718306192127,68.34279528088688,6.37754023768531,7.859668577082706,1008.0171171994521
2024-06-07,17.952382897895657,65.65272356644685,5.81473651158612,5.446502848359382,1009.7568303787752
2024-06-08,19.03082152637411,64.0929777728045,7.044502092117874,8.056636752260923,1013.0892684184872
2024-06-09,18.631882516166275,61.830211604063244,5.28836233082295,7.075449422589915,1011.6965113177031
2024-06-10,15.96724960409407,66.32049397694034,3.5637541350095683,10.511512251147042,1010.3161780933415
2024-06-11,16.041659663847714,62.988846809474815,9.3409336530612,8.39310955302315,1016.0955336184059
2024-06-12,13.27367189279395,67.3531497615081,7.668892386870311,8.16456797855085,1016.1964411251961
2024-06-13,15.039236566440888,72.53496623099562,11.896694370857752,7.274322879120682,1011.6634924357977
2024-06-14,18.809285054545814,72.25507521228982,3.431419918540195,7.159626365808285,1012.1546461734184
2024-06-15,13.042050276912223,61.49412518450535,1.9875776997437962,6.464404869791743,1012.8959453378396
2024-06-16,16.027599366079077,72.94422265424667,2.004937877783627,9.968644796953168,1012.3580334673235
2024-06-17,15.288295389616879,68.78760884394795,1.6318339353131042,8.764819492368101,1013.4993566246392
2024-06-18,16.20006350237852,66.58582416882552,12.365900419732682,6.724520031497368,1011.4070091349945
2024-06-19,13.796754330112915,63.08358810516486,3.087838618080447,10.378033062215103,1017.2615127439695
2024-06-20,13.729404451750959,61.71940079895357,6.414246669159212,6.895553911438057,1014.8987954532665
2024-06-21,15.104642993233519,57.88988652704379,9.642515603990185,11.591755346191043,1011.1616339285468
2024-06-22,13.751382996903713,67.30391205455341,6.003370369961075,9.31708854534566,1019.0306136162991
2024-06-23,14.00102105051874,61.80820746215212,0.8620423159564181,6.538139920116162,1012.9006190813786
2024-06-24,17.77235177373135,62.08023797269974,5.671363854916695,7.967154207854496,1016.5651798203443
2024-06-25,19.065663464418527,61.62595709607284,3.5316816724453335,10.088321754138144,1015.0456744688789
2024-06-26,17.534068655517064,67.65942032997471,3.9221237276388212,9.181309661384619,1016.3261107417487
2024-06-27,15.310817297052768,67.94312496642065,8.200024068767462,10.338591180891346,1017.1464769731126
2024-06-28,14.79686579173276,64.7253498608959,5.440141059299968,10.413017933016715,1010.5491929870383
